title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Highway,movie,Comedy,2012,tt1693107,3.4,338,
Revolutionary,movie,"Action, Crime, Drama",1994,tt0110280,7.4,2526,
"Chris Hardwick: Mandroid",movie,Comedy,2012,tt2515472,6.8,261,
"Calamity Jane and Sam Bass",movie,Western,1949,tt0041220,5.9,481,
Manfish,movie,Adventure,1956,tt0049477,4.5,337,
"Whistle and I'll Come To You",movie,"Drama, Fantasy, Horror",2010,tt1795050,6.5,1173,
"Christmas in Canaan",movie,"Drama, Family",2009,tt1410013,6.9,663,
"Captain John Smith and Pocahontas",movie,"Drama, History, Romance",1953,tt0045603,4.7,199,
"Farewell Mr. Kringle",movie,"Comedy, Romance",2010,tt1646894,5.9,669,
"Fatal Honeymoon",movie,"Action, Biography, Crime",2012,tt2276860,5.5,1021,
Sabotage,movie,"Action, Crime, Drama",2014,tt1742334,5.7,67557,
Stigma,movie,"Drama, Fantasy, Horror",1977,tt0217821,6.5,733,
"The Ice House",movie,"Drama, Fantasy, Horror",1978,tt0216824,5.6,586,
"Cancel Christmas",movie,"Comedy, Family, Fantasy",2010,tt1733111,5.4,698,
"The Wishing Tree",movie,"Family, Romance",2012,tt2339739,6.3,826,
"Harvest of Fire",movie,"Crime, Drama",1996,tt0116496,6.5,418,
"The Cat in the Hat Knows a Lot About Christmas!",movie,"Animation, Family",2012,tt2383446,4.7,184,
"Monsters: Dark Continent",movie,"Action, Drama, Sci-Fi",2014,tt1935302,4.3,11485,
"The 100 Year-Old Man Who Climbed Out the Window and Disappeared",movie,"Adventure, Comedy",2013,tt2113681,7,43510,
"Christmas Song",movie,"Drama, Family, Music",2012,tt2376246,5.6,913,
"Kyle Kinane: Whiskey Icarus",movie,"Comedy, Documentary",2012,tt2538610,7.7,261,
"Gunfighters of Abilene",movie,"Romance, Western",1959,tt0053883,5.3,200,
"Naughty or Nice",movie,"Comedy, Drama, Fantasy",2011,tt2417134,6.5,3155,
"Hitched for the Holidays",movie,"Drama, Romance",2012,tt2256703,6.5,2438,
"Incident at Phantom Hill",movie,Western,1966,tt0060537,6.2,629,
"The Double",movie,"Comedy, Drama, Mystery",2013,tt1825157,6.4,54273,
"Another Man, Another Chance",movie,"Adventure, Drama, Romance",1977,tt0076847,6.3,667,
"The Protagonists",movie,"Crime, Thriller",1999,tt0167351,5.3,879,
"Smart Cookies",movie,Adventure,2012,tt2339647,6.1,681,
"The Last Exorcism Part II",movie,"Horror, Thriller",2013,tt2034139,4,17357,
Kristy,movie,"Horror, Thriller",2014,tt2027136,5.9,10018,
Haunt,movie,"Horror, Mystery, Romance",2013,tt2386278,5.1,8886,
"Paranormal Activity: The Ghost Dimension",movie,"Horror, Mystery",2015,tt2473510,4.6,31979,
"Ammaa Ki Boli",movie,"Comedy, Drama",2021,tt2211174,6.6,1375,
"A Season for Miracles",movie,"Drama, Romance",1999,tt0226418,7.6,2128,
"Dance Craze",movie,"Documentary, Music",1981,tt0150265,8,319,
"The Librarians",movie,"Action, Thriller",2003,tt0362820,4.3,475,
"Alien Uprising",movie,"Comedy, Horror, Sci-Fi",2012,tt2040578,3,3813,
"Mouna Guru",movie,"Action, Thriller",2011,tt2145803,7.8,972,
"A Fairly Odd Christmas",movie,"Comedy, Family, Fantasy",2012,tt2299368,4.3,1169,
"By Love Possessed",movie,"Drama, Mystery",1961,tt0054710,5.4,666,
Kollaikaran,movie,,2012,,,,
"Border Run",movie,"Crime, Drama, Mystery",2012,tt2069955,4.2,2018,
"A Bride for Christmas",movie,"Comedy, Romance",2012,tt2415112,6.6,4944,
"Cigarette Ki Tarah",movie,"Drama, Romance, Thriller",2012,tt2346744,4.6,35,
"Nineteen Twenty One",movie,"Action, Drama, War",1988,tt0271675,6.7,157,
"Alison's Birthday",movie,"Horror, Mystery",1981,tt0078751,5.9,1598,
"A Dangerous Summer",movie,"Drama, Thriller",1982,tt0082233,3.5,283,
"The Slab Boys",movie,Drama,1997,tt0117663,5.9,97,
"Atze Schröder - Schmerzfrei",movie,,2012,,,,
"The Good Witch's Charm",movie,"Drama, Family, Fantasy",2012,tt2273004,6.9,2012,
"Me & You, Us, Forever",movie,Drama,2008,tt0829432,4.3,258,
Geethanjali,movie,"Drama, Romance",1989,tt0097437,8.3,3053,
"The Long Farewell",movie,Drama,1971,tt0092905,7.3,1225,
"The Last of the Fast Guns",movie,Western,1958,tt0051846,6.3,588,
"The Cat",movie,"Crime, Thriller",1988,tt0093336,7.1,1087,
"Christmas Dance",movie,"Family, Romance",2012,tt2376272,6.2,1060,
"The Ride",movie,"Drama, Family, Sport",1997,tt0127247,6.5,574,
"The Christmas Heart",movie,Drama,2012,tt2415468,6,778,
"The War at Home",movie,"Documentary, History, Music",1979,tt0080118,7.6,301,
"Christmas with Holly",movie,"Drama, Family, Romance",2012,tt2355762,7.1,3870,
"Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory",movie,"Comedy, Documentary",2012,tt2514162,6.7,91,
"Rajdhani Express",movie,"Action, Drama, Thriller",2013,tt2560016,2.8,291,
"Love at the Christmas Table",movie,"Comedy, Drama, Romance",2012,tt2460976,6.4,2832,
"Trooper Hook",movie,"Drama, Western",1957,tt0051111,6.6,1136,
Pardesi,movie,"Adventure, Biography, History",1957,tt0050820,6.7,137,
"I Give It a Year",movie,"Comedy, Romance",2013,tt2244901,5.7,40087,
"Jingle & Bell's Christmas Star",movie,"Animation, Drama, Family",2012,tt2306587,7.2,94,
"The Ride Back",movie,Western,1957,tt0050899,6.6,999,
"Ramji Rao Speaking",movie,"Comedy, Drama, Thriller",1989,tt0353935,8.5,3786,
"Mannar Mathai Speaking",movie,"Comedy, Thriller",1995,tt0355743,7.9,1584,
"Der Bärenhäuter",movie,"Family, Fantasy",1986,tt0169654,6.4,90,
"Best Actor",movie,"Comedy, Drama",2010,tt1680306,7,1843,
Mayavi,movie,"Action, Comedy, Drama",2007,tt0924252,6.8,1436,
"Tomahawk Trail",movie,Western,1957,tt0165990,5.6,370,
Passenger,movie,"Drama, Thriller",2009,tt1433543,7.2,1017,
"Gina Yashere: Skinny B*tch",movie,"Comedy, Documentary",2008,tt1722436,6.5,100,
Naran,movie,"Action, Thriller",2005,tt0463622,7.3,1714,
"Sasneham Sumithra",movie,"Drama, Mystery, Thriller",2004,tt0400798,5.7,89,
"Lorna Doone",movie,"Drama, Romance",1990,tt0100056,5.7,348,
"Ee Pattanathil Bhootham",movie,"Comedy, Fantasy",2009,tt1447783,3.6,564,
"Nichts als die Wahrheit - 30 Jahre Die Toten Hosen",movie,"Documentary, Music",2012,tt2567060,7.8,57,
"Aniyathi Pravu",movie,"Drama, Romance",1997,tt0281594,7.3,759,
Manassinakkare,movie,"Comedy, Drama",2003,tt0393452,7.5,1065,
"Mr. Stink",movie,"Comedy, Drama, Family",2012,tt2428246,6.6,1709,
Rajamanikyam,movie,"Action, Comedy",2005,tt0483131,7.8,3102,
"Vendetta for the Saint",movie,"Action, Adventure, Crime",1969,tt3141810,6.3,488,
"The Cabin",movie,Comedy,2011,tt1773067,5.3,394,
"The Universe",movie,"Documentary, History",2007,,,,
"Diary of a Butterfly",movie,Drama,2012,tt1814683,3.9,109,
"Akkare Akkare Akkare",movie,Comedy,1990,tt0254942,7.7,1512,
"The Best Offer",movie,"Crime, Drama, Mystery",2013,tt1924396,7.8,133176,
"Ain't Them Bodies Saints",movie,"Crime, Drama, Romance",2013,tt2388637,6.4,23366,
Veeralipattu,movie,Drama,2007,tt1102354,5.2,60,
"The Angriest Man in Brooklyn",movie,"Comedy, Drama",2014,tt1294970,5.7,24651,
Moonnamathoral,movie,"Drama, Horror, Thriller",2006,tt0867359,5.2,113,
"Doors Open",movie,"Crime, Drama",2012,tt2371315,5.8,589,
"Puppy Love",movie,"Comedy, Drama, Family",2012,tt2214864,6.1,1053,
"Undercover Bridesmaid",movie,"Mystery, Romance",2012,tt2094787,5.5,1784,
"Santa, Jr.",movie,"Comedy, Fantasy, Romance",2002,tt0338410,5.4,620,
"Sonny and Jed",movie,"Action, Adventure, Comedy",1972,tt0068702,6.3,814,
"The Complex",movie,"Drama, Fantasy, Horror",2013,tt2493466,5.1,1323,
"It Felt Like Love",movie,Drama,2013,tt2328922,5.8,2976,
"Return to Treasure Island",movie,"Adventure, Family",1954,tt0047406,4.3,255,
"The Black Velvet Gown",movie,Drama,1991,tt0106422,6.9,691,
"Come Away Home",movie,"Drama, Family",2005,tt0409838,6.6,658,
"13 Sins",movie,"Horror, Thriller",2014,tt2059171,6.3,40886,
"Babai Abbai",movie,"Comedy, Romance",1984,tt0266290,6.8,123,
Bhookailas,movie,"Drama, Musical",1958,tt0262281,7.5,192,
Overtime,movie,"Comedy, Horror, Sci-Fi",2011,tt1930434,5.5,389,
"The Hero's Journey: The World of Joseph Campbell",movie,"Biography, Documentary",1987,tt0093183,8.1,239,
"A Cloud in the Teeth",movie,Comedy,1974,tt0072338,5.7,219,
"Aan: Men at Work",movie,"Action, Crime, Drama",2004,tt0363409,5.8,3428,
"When the Daltons Rode",movie,"Drama, Western",1940,tt0033254,6.4,984,
"Laugh to Keep from Crying",movie,Comedy,2011,tt2058001,3.5,349,
"The Shell Seekers",movie,Drama,1989,tt0098310,6.5,433,
"Redwood Curtain",movie,Drama,1995,tt0114252,5.7,255,
"The Kings of Summer",movie,"Adventure, Comedy, Drama",2013,tt2179116,7.1,86009,
Austenland,movie,"Comedy, Romance",2013,tt1985019,6.3,24618,
Concussion,movie,Drama,2013,tt2296697,5.6,5947,
"Saadi Love Story",movie,"Comedy, Romance",2013,tt2746136,5.4,303,
"Anthony Jeselnik: Caligula",movie,Comedy,2013,tt2624662,7.9,1730,
"Jug Face",movie,"Drama, Horror, Thriller",2013,tt2620736,5.3,8214,
"Table No. 21",movie,"Adventure, Drama, Thriller",2013,tt2229842,7.2,14874,
"The Appointment",movie,Horror,1982,tt0082025,6.2,1158,
Interstellar,movie,"Adventure, Drama, Sci-Fi",2014,tt0816692,8.7,2342624,
"In a World...",movie,Comedy,2013,tt2294677,6.6,33440,
"The Lifeguard",movie,"Drama, Romance",2013,tt2265534,5.6,15414,
"Crystal Fairy & the Magical Cactus",movie,"Adventure, Comedy, Drama",2013,tt2332579,5.9,9391,
"Pet Sematary",movie,"Horror, Mystery, Thriller",2019,tt0837563,5.7,101740,
"She Made Them Do It",movie,"Crime, Drama",2013,tt2336846,6.2,1808,
Oculus,movie,"Horror, Mystery, Thriller",2013,tt2388715,6.5,145108,
"Houdini: Unlocking the Mystery",movie,Documentary,2005,tt0487912,7.6,112,
"Amazing Racer",movie,"Drama, Family, Sport",2009,tt1247691,5.5,853,
"Mood Indigo",movie,"Comedy, Drama, Fantasy",2013,tt2027140,6.5,17050,
"The Young and Prodigious T.S. Spivet",movie,"Adventure, Comedy, Drama",2013,tt1981107,7,20769,
"Queen of the Desert",movie,"Adventure, Biography, Drama",2015,tt1837636,5.7,12993,
Joe,movie,"Crime, Drama, Thriller",2013,tt2382396,6.8,52511,
"I Am Alive: Surviving the Andes Plane Crash",movie,Documentary,2010,tt1776935,8.3,599,
"The Call",movie,"Drama, Horror, Thriller",2013,tt1911644,6.7,132306,
Mayabazar,movie,"Comedy, Drama",1957,tt0249795,9.1,6518,
"Survival Code",movie,"Action, Sci-Fi",2013,tt2106350,5.5,1254,
"How to Fall in Love",movie,"Comedy, Romance",2012,tt2395247,6.4,3925,
Akenfield,movie,Drama,1974,tt0400146,7.2,161,
"The Angel Levine",movie,Drama,1970,tt0065400,6,870,
"Little Red Wagon",movie,Drama,2012,tt1614430,6.4,675,
"U R My Jaan",movie,Romance,2011,tt1847736,5.9,108,
Collision,movie,"Action, Romance, Thriller",2013,tt1680123,5.9,3573,
Devaraya,movie,Comedy,2012,tt2693174,3.7,55,
"La Bohème",movie,"Drama, Music",1965,tt0058982,7.5,141,
"The Inevitable Defeat of Mister & Pete",movie,Drama,2013,tt2113075,7.5,5860,
"The Look of Love",movie,"Biography, Comedy, Drama",2013,tt1951216,6,7462,
"Dirty Wars",movie,"Crime, Documentary, History",2013,tt2532528,7.4,9456,
"20 Feet from Stardom",movie,"Biography, Documentary, History",2013,tt2396566,7.4,14210,
"In Fear",movie,"Horror, Mystery, Thriller",2013,tt2165859,5.4,10936,
"The Rambler",movie,"Comedy, Horror, Mystery",2013,tt2381355,4.8,1111,
"Anita: Speaking Truth to Power",movie,"Documentary, History",2013,tt2481202,6.8,605,
"The World According to Dick Cheney",movie,Documentary,2013,tt2354495,7.1,528,
"Ghost Team One",movie,"Comedy, Horror",2013,tt2272336,4.2,2457,
"Emma's Wish",movie,"Comedy, Drama, Fantasy",1998,tt0162947,5.8,242,US
"Little Girl Lost: The Delimar Vera Story",movie,Drama,2008,tt1227381,6.7,567,
"Hotel Transylvania 2",movie,"Adventure, Animation, Comedy",2015,tt2510894,6.6,152787,
"An Amish Murder",movie,"Drama, Mystery, Thriller",2013,tt2234451,6.2,2516,
"Jimmy P: Psychotherapy of a Plains Indian",movie,"Biography, Drama, Thriller",2013,tt2210834,6.1,3201,
"A Model Daughter: The Killing of Caroline Byrne",movie,"Crime, Drama, History",2009,tt1465471,6.1,560,
"Some Kind of a Nut",movie,Comedy,1969,tt0065010,4.3,414,
"Kyon Ki...",movie,"Drama, Romance",2005,tt0451787,5.5,5016,
"Chal Mere Bhai",movie,"Comedy, Romance",2000,tt0245825,4.7,3766,
"Biwi No. 1",movie,"Comedy, Drama, Romance",1999,tt0207341,5.7,6659,
"When One Falls in Love",movie,"Comedy, Drama, Romance",1998,tt0182251,5.9,3212,
"The Power of Few",movie,"Action, Crime, Drama",2013,tt0817545,5.1,4347,
Ashaant,movie,"Action, Thriller",1993,tt0290429,4.4,584,
"Jhankaar Beats",movie,"Comedy, Music, Romance",2003,tt0347278,7.1,2226,
"Kristen Schaal: Live at the Fillmore",movie,Comedy,2013,tt2816682,5.8,252,
"Behind the Mask",movie,"Crime, Drama, Mystery",1946,tt0038347,4.9,282,
"The Missing Lady",movie,"Crime, Drama, Mystery",1946,tt0038743,5.4,248,
"The Shadow Returns",movie,"Comedy, Crime, Drama",1946,tt0038926,5.4,363,
"The Liability",movie,"Comedy, Crime, Thriller",2012,tt2081437,5.9,9536,
"Der Schneemann",movie,"Adventure, Comedy, Crime",1985,tt0088058,5.8,161,
"The Census Taker",movie,"Comedy, Crime",1984,tt0162907,5.5,225,
"Dunno Y Na Jaane Kyun...",movie,"Drama, Romance",2010,tt1742307,3.8,174,
Nearlyweds,movie,"Comedy, Romance",2013,tt2193456,5.7,1626,
"Just Write",movie,"Comedy, Romance",1997,tt0119434,6.1,1108,
Serena,movie,"Drama, History, Romance",2014,tt1247690,5.4,31345,
"Column South",movie,"Drama, Western",1953,tt0045637,6.2,787,
"The Love Section",movie,"Comedy, Drama, Romance",2013,tt1169273,5.4,581,
"Stand Off",movie,"Comedy, Crime, Drama",2011,tt1545328,5.5,2433,
"Betty and Coretta",movie,"Biography, Drama",2013,tt2375664,6.2,536,
"Where There's a Will",movie,"Comedy, Drama",2006,tt0399301,6.2,306,
"Madea Gets a Job",movie,Comedy,2013,tt2670016,4.6,1040,
"Bloodsucking Cinema",movie,"Documentary, Horror",2007,tt1194569,6.1,215,
Fida,movie,"Action, Crime, Drama",2004,tt0422236,5.5,3092,
"Scorpion in Love",movie,"Drama, Romance, Sport",2013,tt2378079,5.8,1265,
Haunter,movie,"Fantasy, Horror, Mystery",2013,tt2345567,5.9,19347,
"Burning an Illusion",movie,Drama,1982,tt0082117,6.9,217,
"Rise of the Dinosaurs",movie,"Action, Adventure, Comedy",2013,tt2303110,2.4,1493,
Filhaal...,movie,"Drama, Romance",2002,tt0307866,5.7,293,
"Paws to the Rescue",movie,"Adventure, Comedy, Family",1999,tt0235546,4.8,261,
"The Wish List",movie,"Comedy, Drama, Romance",2010,tt1498574,6.2,1039,
Brooklyn,movie,"Drama, Romance",2015,tt2381111,7.5,155227,
"Cattle Annie and Little Britches",movie,"Drama, Western",1980,tt0082145,6.1,1070,
"Hatchet III",movie,"Action, Comedy, Horror",2013,tt1870419,5.6,11173,
Gunpoint,movie,"Drama, Western",1966,tt0060483,6.1,967,
"Body and Soul",movie,"Drama, Sport",1981,tt0082090,4.7,425,
"Thesis on a Homicide",movie,"Crime, Mystery, Thriller",2013,tt2241605,6.3,8579,
"Wenn die tollen Tanten kommen",movie,"Comedy, Musical",1970,tt0066556,2.9,279,
"The Town Christmas Forgot",movie,"Comedy, Family",2010,tt1720276,5.7,956,
"The Last Days",movie,"Horror, Sci-Fi, Thriller",2013,tt1935914,6.1,9349,
"Пизанская башня",movie,,2010,,,,
"Johar-Mehmood in Goa",movie,"Action, Adventure, Comedy",1965,tt0231827,6.9,58,
"Eppadi Manasukkul Vandhai",movie,"Drama, Romance",2012,tt2350746,4.3,18,
"Furious 7",movie,"Action, Thriller",2015,tt2820852,7.1,427144,
Chakradhaar,movie,"Action, Crime, Drama",2012,tt2207668,4.2,43,
"The Yellow Tomahawk",movie,Western,1954,tt0047686,6.1,505,
"American Hustle",movie,"Crime, Drama",2013,tt1800241,7.2,509763,
"The Rocket",movie,Drama,2013,tt2178256,7.3,3252,
"Empire State",movie,"Crime, Thriller",2013,tt2171867,5.2,23527,
"Dangerous Exile",movie,"Adventure, Drama, Romance",1957,tt0050287,5.6,289,
"The Gambler Wore a Gun",movie,Western,1961,tt0054909,5.7,230,
"Ingo Appelt - Männer muss man schlagen!",movie,"Comedy, Documentary",2008,,,,
"Family Plan",movie,Comedy,2005,tt0433562,5.4,835,
California,movie,Western,1963,tt0056896,5.2,90,
"Hammer Down",movie,"Action, Drama",1992,tt0233840,3.5,69,
"Gun Fight",movie,Western,1961,tt0054951,5.2,211,
"Finding Vivian Maier",movie,"Biography, Documentary, History",2013,tt2714900,7.7,15460,
"Short Term 12",movie,Drama,2013,tt2370248,7.9,93760,
"Number One with a Bullet",movie,"Action, Crime, Thriller",1987,tt0093658,4.8,782,
Ganked,movie,Comedy,2005,tt0469374,3.6,178,
"Deadly Intent",movie,"Drama, Thriller",1988,tt0094970,4.3,220,
Huk!,movie,"Action, Adventure, Drama",1956,tt0049343,5.9,141,
"The Careless Years",movie,"Drama, Romance",1957,tt0050229,5.6,244,
"Robin Hood of the Pecos",movie,Western,1941,tt0034120,5.8,232,
"Nacht über Berlin",movie,"Drama, History",2013,tt2668826,6.2,282,
"Flight to Hong Kong",movie,"Crime, Drama, Film-Noir",1956,tt0049219,5.6,246,
"Captain Kidd and the Slave Girl",movie,"Action, Adventure",1954,tt0046826,5.3,187,
"Anna Lucasta",movie,Drama,1958,tt0051362,6.8,755,
"Arizona Whirlwind",movie,Western,1944,tt0036610,5.8,165,
"The Hot Flashes",movie,"Comedy, Sport",2013,tt2201251,5.1,2229,
Daag,movie,"Drama, Romance",1952,tt0044527,6.7,215,
"Cupid, Inc.",movie,"Comedy, Romance",2012,tt2214935,5.1,425,
"Breathing Lessons",movie,Drama,1994,tt0109335,6.5,480,
"The Piano Lesson",movie,"Drama, Music",1995,tt0114127,6.9,614,
"Deadly Code",movie,"Crime, Drama",2013,tt1697064,6.3,8242,
"The Green Inferno",movie,"Adventure, Horror",2013,tt2403021,5.4,52380,
"Olaf Schubert - Meine Kämpfe live",movie,Comedy,2012,,,,
"The Lost Medallion: The Adventures of Billy Stone",movie,"Adventure, Family, Fantasy",2013,tt1390539,4.9,1965,
"Birth of the Living Dead",movie,Documentary,2013,tt2507128,7,1827,
"Egypt by Three",movie,Drama,1953,tt0208931,5.3,97,
"The Devil's 8",movie,"Action, Crime, Drama",1969,tt0064231,5.1,466,
"Flight That Disappeared",movie,"Adventure, Fantasy, Sci-Fi",1961,tt0054881,5.7,968,
"A Very Barry Christmas",movie,Animation,2005,tt0920894,6.3,77,
"Raiders of the Seven Seas",movie,Adventure,1953,tt0046223,5.7,576,
"The Attacks of 26/11",movie,"Action, Crime, Drama",2013,tt2635622,6.9,5714,
Jappeloup,movie,"Biography, Drama, Sport",2013,tt2018079,6.6,1921,
"Frau Böhm sagt Nein",movie,Drama,2009,tt1388409,7.1,149,
Khumba,movie,"Adventure, Animation, Comedy",2013,tt1487931,5.6,6708,
"The Trials of Oscar Wilde",movie,"Biography, Drama, History",1960,tt0054403,7.1,1184,
Be-Imaan,movie,"Drama, Family",1972,tt0149814,7.2,97,
Hours,movie,"Drama, Thriller",2013,tt2094018,6.3,31436,
"Cast a Long Shadow",movie,"Drama, Western",1959,tt0052681,6.1,800,
"Girl Rising",movie,"Documentary, Drama",2013,tt2444946,7.1,1324,
"Dhoom Dadakka",movie,"Comedy, Crime, Drama",2008,tt1238735,3.3,119,
"Fort Yuma",movie,Western,1955,tt0048090,5.3,506,
Curandero,movie,Horror,2005,tt0422037,5,510,
Timbuktu,movie,"Action, Adventure, Romance",1958,tt0053362,5.6,430,
"Desert Sands",movie,"Adventure, Romance",1955,tt0047983,5.2,408,
Rapture-Palooza,movie,"Comedy, Fantasy",2013,tt1879032,5.2,13043,
"All Is Bright",movie,"Comedy, Drama",2013,tt1462901,5.6,7328,
"Elaine Stritch: Shoot Me",movie,Documentary,2013,tt2405792,7.5,1006,
"Dancing in Jaffa",movie,"Documentary, Drama, Family",2013,tt2125480,6.9,322,
"Floating Skyscrapers",movie,"Drama, Romance",2013,tt2776106,6.3,3321,
"Dark Touch",movie,Horror,2013,tt2328549,4.8,4490,
"The Machine",movie,"Action, Drama, Sci-Fi",2013,tt2317225,6,32512,
"Mr. Jones",movie,"Drama, Horror, Thriller",2013,tt2507280,4.6,4591,
"The Trials of Muhammad Ali",movie,"Biography, Documentary, Sport",2013,tt2489734,7.2,1193,
"Jane Got a Gun",movie,"Action, Crime, Drama",2015,tt2140037,5.9,24601,
"One Way Pendulum",movie,Comedy,1965,tt0059542,5.7,322,
"Cheap Thrills",movie,"Comedy, Crime, Drama",2013,tt2389182,6.7,20992,
"Free Birds",movie,"Adventure, Animation, Comedy",2013,tt1621039,5.8,27266,
"Deadly Duo",movie,"Drama, Mystery",1962,tt0204245,5.4,249,
+1,movie,"Horror, Sci-Fi, Thriller",2013,tt2395385,5.5,8607,
"Foreign Letters",movie,"Comedy, Drama",2012,tt1492841,6.9,279,
"Enter the Dangerous Mind",movie,Thriller,2013,tt2229377,5.1,1170,
"White Reindeer",movie,"Comedy, Drama",2013,tt2570738,5.7,1361,
"Outpost in Malaya",movie,"Adventure, Drama",1952,tt0045005,5.9,387,
"Home Run",movie,"Drama, Sport",2013,tt2051894,5.9,3456,
"Mercenary Fighters",movie,"Action, Adventure, Drama",1988,tt0093525,4.6,271,
"Shadow People",movie,"Horror, Thriller",2013,tt1764647,5.3,3448,
"Lily Dale",movie,Drama,1996,tt0116884,5.1,234,
"Stud Life",movie,"Drama, Romance",2012,tt1758770,5,240,
"Jolly LLB",movie,"Comedy, Crime, Drama",2013,tt2621000,7.5,22415,
"Alan Partridge",movie,"Action, Comedy, Crime",2013,tt0469021,6.9,33519,
"Verratene Freunde",movie,Drama,2013,tt2725818,6.4,151,
"The Hour of the Lynx",movie,"Crime, Drama",2013,tt2315558,6.1,1617,
"Der Tangospieler",movie,Drama,1991,tt0100742,6.2,48,
"Amaidhi Padai",movie,"Action, Crime, Drama",1994,tt0305204,7.7,593,
Siegfried,movie,"Drama, Fantasy, Music",1980,tt0275676,8.4,64,
"The Lady Vanishes",movie,"Mystery, Thriller",2013,tt2183152,6.1,2676,
"The Punk Singer",movie,"Biography, Documentary, Music",2013,tt1785612,7.4,3173,
"3G: A Killer Connection",movie,"Horror, Mystery, Sci-Fi",2013,tt2404519,3.6,1259,
"The Colony",movie,"Action, Horror, Sci-Fi",2013,tt1160996,5.3,48319,
"The Black Stuff",movie,Drama,1980,tt0220340,8,628,
"Craig Ferguson: I'm Here to Help",movie,"Comedy, Documentary",2013,tt2523852,7.1,906,
"24 Hour Love",movie,Drama,2013,tt2622420,3.4,180,
"Is There Life Out There?",movie,Drama,1994,tt0110160,6.8,255,
