title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"50 First Dates",movie,"Comedy, Drama, Romance",2004,tt0343660,6.8,398303,
"Russian Dolls",movie,"Comedy, Drama, Romance",2005,tt0409184,7,21639,
Transformers,movie,"Action, Adventure, Sci-Fi",2007,tt0418279,7.1,696830,
"Fear and Loathing in Las Vegas",movie,"Adventure, Comedy, Drama",1998,tt0120669,7.5,310217,
"The Karate Kid",movie,"Action, Drama, Family",1984,tt0087538,7.3,258743,
"Marie Antoinette",movie,"Biography, Drama, History",2006,tt0422720,6.5,127290,
"Open Your Eyes",movie,"Drama, Mystery, Sci-Fi",1997,tt0125659,7.7,75238,
"Sweet November",movie,"Drama, Romance",2001,tt0230838,6.7,96881,
"Twin Peaks: Fire Walk with Me",movie,"Drama, Horror, Mystery",1992,tt0105665,7.3,112642,
Superman,movie,"Action, Adventure, Sci-Fi",1978,tt0078346,7.4,196042,
Hulk,movie,"Action, Sci-Fi",2003,tt0286716,5.6,285731,
"The Amazing Spider-Man",movie,"Action, Sci-Fi",2012,tt0948470,6.9,732995,
"The Others",movie,"Horror, Mystery, Thriller",2001,tt0230600,7.6,409789,
"Shakespeare in Love",movie,"Comedy, Drama, History",1998,tt0138097,7.1,238799,
"Me and My Sister",movie,"Comedy, Drama",2004,tt0410639,6.4,1919,
Crank,movie,"Action, Crime, Thriller",2006,tt0479884,6.9,271153,
Zodiac,movie,"Crime, Drama, Mystery",2007,tt0443706,7.7,635049,
"Lucky You",movie,"Drama, Romance, Sport",2007,tt0338216,5.9,21401,
"The Butterfly Effect",movie,"Drama, Sci-Fi, Thriller",2004,tt0289879,7.6,540251,
"8 Women",movie,"Comedy, Crime, Musical",2002,tt0283832,7,35343,
"A Perfect Murder",movie,"Crime, Drama, Thriller",1998,tt0120787,6.6,95328,
Alexander,movie,"Action, Biography, Drama",2004,tt0346491,5.6,180235,
"The Grudge",movie,"Horror, Mystery, Thriller",2004,tt0391198,5.9,154592,
"The Constant Gardener",movie,"Drama, Mystery, Romance",2005,tt0387131,7.3,152505,
"Benny's Video",movie,"Crime, Drama",1992,tt0103793,7.1,19786,
"The Most Dangerous Game",movie,"Action, Adventure, Horror",1932,tt0023238,7.1,14730,
"Lara Croft: Tomb Raider",movie,"Action, Adventure, Fantasy",2001,tt0146316,5.8,225114,
"Lara Croft: Tomb Raider - The Cradle of Life",movie,"Action, Adventure, Fantasy",2003,tt0325703,5.5,148488,
"Two Brothers",movie,"Adventure, Drama, Family",2004,tt0338512,7,16279,
"The Diving Bell and the Butterfly",movie,"Biography, Drama",2007,tt0401383,8,111733,
"Mr. Deeds",movie,"Comedy, Romance",2002,tt0280590,5.8,158292,
"The Patriot",movie,"Action, Drama, History",2000,tt0187393,7.2,303709,
"Training Day",movie,"Crime, Drama, Thriller",2001,tt0139654,7.8,495717,
Moonstruck,movie,"Comedy, Drama, Romance",1987,tt0093565,7.2,73996,
"The Lake House",movie,"Drama, Fantasy, Romance",2006,tt0410297,6.8,161604,
"I, Robot",movie,"Action, Mystery, Sci-Fi",2004,tt0343818,7.1,596581,
"The Rink",movie,"Comedy, Short",1916,tt0007264,7,4484,
"Romeo Must Die",movie,"Action, Crime, Thriller",2000,tt0165929,6.1,75503,
"The Last Castle",movie,"Action, Drama, Thriller",2001,tt0272020,6.9,87475,
"American Pie",movie,Comedy,1999,tt0163651,7,451346,
"Rush Hour",movie,"Action, Comedy, Crime",1998,tt0120812,7,311405,
Payback,movie,"Action, Crime, Drama",1999,tt0120784,7.1,149825,
"Hostile Waters",movie,"Comedy, Crime, Drama",1997,tt0119320,6.3,2360,
"The Perfect Storm",movie,"Action, Adventure, Drama",2000,tt0177971,6.5,183711,
"The Glass House",movie,"Crime, Drama, Mystery",2001,tt0221218,5.8,41156,
"Tenacious D in the Pick of Destiny",movie,"Adventure, Comedy, Music",2006,tt0365830,6.8,117448,
"Death at a Funeral",movie,Comedy,2007,tt0795368,7.3,124716,
"Capturing the Friedmans",movie,"Biography, Crime, Documentary",2003,tt0342172,7.6,27916,
"The Golden Compass",movie,"Adventure, Family, Fantasy",2007,tt0385752,6.1,200495,
Closer,movie,"Drama, Romance",2004,tt0376541,7.2,244303,
"Space Jam",movie,"Adventure, Animation, Comedy",1996,tt0117705,6.5,222383,
Avalon,movie,Drama,1990,tt0099073,7.2,7172,
Inkheart,movie,"Adventure, Family, Fantasy",2008,tt0494238,6.1,84010,
Beowulf,movie,"Action, Adventure, Animation",2007,tt0442933,6.3,177322,
"Taxi 2",movie,"Action, Comedy, Crime",2000,tt0183869,6.5,61121,
"Taxi 3",movie,"Action, Comedy, Crime",2003,tt0295721,5.8,47237,
"Taxi 4",movie,"Action, Comedy, Crime",2007,tt0804540,5.6,31944,
Topaz,movie,"Drama, Thriller",1969,tt0065112,6.2,20399,
"The Young Girls of Rochefort",movie,"Comedy, Drama, Musical",1967,tt0062873,7.7,12936,
"Tie Me Up! Tie Me Down!",movie,"Comedy, Crime, Drama",1989,tt0101026,7,33347,
"Lady Snowblood",movie,"Action, Crime, Drama",1973,tt0158714,7.6,17506,
"The Princess Bride",movie,"Adventure, Comedy, Family",1987,tt0093779,8,466131,
"The Bourne Identity",movie,"Action, Mystery, Thriller",2002,tt0258463,7.8,594583,
"The Bourne Supremacy",movie,"Action, Thriller",2004,tt0372183,7.7,499948,
"The Bourne Ultimatum",movie,"Action, Mystery, Thriller",2007,tt0440963,8,671218,
"The Tailor of Panama",movie,"Drama, Thriller",2001,tt0236784,6.1,32058,
"Born on the Fourth of July",movie,"Biography, Drama, War",1989,tt0096969,7.2,120265,
Innerspace,movie,"Action, Adventure, Comedy",1987,tt0093260,6.8,67461,
"Two Weeks Notice",movie,"Comedy, Romance",2002,tt0313737,6.2,130810,
"The Game",movie,"Drama, Mystery, Thriller",1997,tt0119174,7.7,452403,
Z,movie,"Crime, Drama, Thriller",1969,tt0065234,8.1,32697,
"Journey to Italy",movie,"Drama, Romance",1954,tt0046511,7.3,13141,
"Addams Family Values",movie,"Comedy, Fantasy",1993,tt0106220,6.8,116982,
"The Adventures of Priscilla, Queen of the Desert",movie,"Comedy, Music",1994,tt0109045,7.5,58165,
"The Lodger: A Story of the London Fog",movie,"Crime, Drama, Mystery",1927,tt0017075,7.3,14279,
"American Pie 2",movie,Comedy,2001,tt0252866,6.4,278842,
"American Splendor",movie,"Biography, Comedy, Drama",2003,tt0305206,7.4,53611,
"Pitch Black",movie,"Horror, Sci-Fi, Thriller",2000,tt0134847,7,259141,
"The Chronicles of Riddick",movie,"Action, Adventure, Sci-Fi",2004,tt0296572,6.6,247644,
"Rumor Has It...",movie,"Comedy, Drama, Romance",2005,tt0398375,5.5,63395,
"A Very Long Engagement",movie,"Drama, Mystery, Romance",2004,tt0344510,7.6,76935,
"And the Band Played On",movie,"Drama, History",1993,tt0106273,7.8,11371,
"An Angel at My Table",movie,"Biography, Drama",1990,tt0099040,7.4,9113,
"The Addams Family",movie,"Comedy, Fantasy",1991,tt0101272,7,191180,
"License to Wed",movie,"Comedy, Romance",2007,tt0762114,5.3,41291,
"An Impossible Voyage",movie,"Action, Adventure, Family",1904,tt0000499,7.5,4258,
"Ghostbusters II",movie,"Action, Comedy, Fantasy",1989,tt0097428,6.6,233355,
Frankenstein,movie,"Drama, Horror, Sci-Fi",1931,tt0021884,7.8,83494,
"Modern Times",movie,"Comedy, Drama, Romance",1936,tt0027977,8.5,272724,
"Seance on a Wet Afternoon",movie,"Crime, Drama",1964,tt0058557,7.6,7820,
"Destroy All Monsters",movie,"Action, Sci-Fi, Thriller",1968,tt0063172,6.4,8220,
"Ebirah, Horror of the Deep",movie,"Adventure, Fantasy, Sci-Fi",1966,tt0060464,5.5,6846,
"Midnight Cowboy",movie,Drama,1969,tt0064665,7.8,126590,
"The War of the Gargantuas",movie,"Action, Horror, Sci-Fi",1966,tt0060440,6.2,3811,
"Barry Lyndon",movie,"Adventure, Drama, War",1975,tt0072684,8.1,193163,
"Death Watch",movie,"Drama, Sci-Fi, Thriller",1980,tt0081182,6.5,3673,
Fame,movie,"Drama, Music, Musical",1980,tt0080716,6.6,25556,
"The Number 23",movie,"Crime, Mystery, Thriller",2007,tt0481369,6.4,217408,
"Girl with a Pearl Earring",movie,"Biography, Drama, Romance",2003,tt0335119,6.9,84189,
"No Reservations",movie,"Comedy, Drama, Romance",2007,tt0481141,6.3,81323,
Onibaba,movie,"Drama, Horror, Thriller",1964,tt0058430,7.9,23927,
"Throne of Blood",movie,Drama,1957,tt0050613,8,58079,
"Red Beard",movie,Drama,1965,tt0058888,8.3,22303,
Ikiru,movie,Drama,1952,tt0044741,8.3,96301,
"Corpse Bride",movie,"Animation, Comedy, Drama",2005,tt0121164,7.4,313672,
Beetlejuice,movie,"Comedy, Fantasy",1988,tt0094721,7.5,402899,
Blow,movie,"Biography, Crime, Drama",2001,tt0221027,7.5,281780,
"Shoot 'Em Up",movie,"Action, Comedy, Thriller",2007,tt0465602,6.6,157251,
"Revolutionary Road",movie,"Drama, Romance",2008,tt0959337,7.3,230257,
Stromboli,movie,Drama,1950,tt0041931,7.2,8434,
Scream,movie,"Horror, Mystery",1996,tt0117571,7.4,417214,
"Scream 2",movie,"Horror, Mystery",1997,tt0120082,6.3,222574,
"Scream 3",movie,"Horror, Mystery",2000,tt0134084,5.7,173743,
"Scary Movie",movie,Comedy,2000,tt0175142,6.3,303139,
"Serial Lover",movie,"Comedy, Crime",1998,tt0155157,6.7,1557,
"Charlie's Angels",movie,"Action, Adventure, Comedy",2000,tt0160127,5.6,202090,
"Pride & Prejudice",movie,"Drama, Romance",2005,tt0414387,7.8,353402,
Monster-in-Law,movie,"Comedy, Romance",2005,tt0369735,5.6,67362,
"Shall We Dance?",movie,"Comedy, Drama, Music",2004,tt0358135,6.2,51085,
"The Brave One",movie,"Crime, Drama, Thriller",2007,tt0476964,6.7,64773,
"Jean de Florette",movie,Drama,1986,tt0091288,8.1,28413,
"Manon of the Spring",movie,Drama,1986,tt0091480,8,24830,
"Friday the 13th",movie,"Horror, Mystery, Thriller",1980,tt0080761,6.4,166337,
"The Assassination of Jesse James by the Coward Robert Ford",movie,"Biography, Crime, Drama",2007,tt0443680,7.5,198066,
"30 Days of Night",movie,"Horror, Thriller",2007,tt0389722,6.6,195475,
Sleuth,movie,"Crime, Drama, Mystery",2007,tt0857265,6.3,33488,
"Panic Room",movie,"Crime, Drama, Thriller",2002,tt0258000,6.8,306912,
"The Machinist",movie,"Drama, Thriller",2004,tt0361862,7.6,429195,
Orpheus,movie,"Drama, Fantasy, Romance",1950,tt0041719,7.8,13982,
"Sex and the City",movie,"Comedy, Drama, Romance",2008,tt1000774,5.7,130471,
"Sense and Sensibility",movie,"Drama, Romance",1995,tt0114388,7.7,131489,
Armored,movie,"Action, Crime, Mystery",2009,tt0913354,5.7,32416,
"Hot Fuzz",movie,"Action, Comedy, Mystery",2007,tt0425112,7.8,551705,
"Masculine Feminine",movie,"Drama, Romance",1966,tt0060675,7.4,18257,
"The Lost Honor of Katharina Blum",movie,"Crime, Drama",1975,tt0073858,7.3,5138,
"Gone Baby Gone",movie,"Crime, Drama, Mystery",2007,tt0452623,7.6,301945,
Charade,movie,"Comedy, Mystery, Romance",1963,tt0056923,7.8,89674,
"Ghost Dog: The Way of the Samurai",movie,"Crime, Drama",1999,tt0165798,7.5,100589,
"The Jackal",movie,"Action, Crime, Drama",1997,tt0119395,6.4,128889,
"Layer Cake",movie,"Crime, Drama, Thriller",2004,tt0375912,7.2,202374,
"The Invasion",movie,"Sci-Fi, Thriller",2007,tt0427392,5.9,85656,
"Confessions of a Dangerous Mind",movie,"Biography, Comedy, Crime",2002,tt0270288,7,93866,
"The Curious Case of Benjamin Button",movie,"Drama, Fantasy, Romance",2008,tt0421715,7.8,721264,
"Howl's Moving Castle",movie,"Adventure, Animation, Family",2004,tt0347149,8.2,482776,
"Burn After Reading",movie,"Comedy, Crime, Drama",2008,tt0887883,7,363858,
"The Swimming Pool",movie,"Crime, Drama, Romance",1969,tt0064816,7.1,14974,
"Drop Zone",movie,"Action, Adventure, Thriller",1994,tt0109676,5.6,22291,
"The International",movie,"Action, Crime, Drama",2009,tt0963178,6.5,102570,
"Knocked Up",movie,"Comedy, Romance",2007,tt0478311,6.9,392207,
"Five Times Two",movie,"Drama, Romance",2004,tt0354356,6.6,10638,
Paprika,movie,"Animation, Drama, Fantasy",2006,tt0851578,7.7,104521,
"American Gangster",movie,"Biography, Crime, Drama",2007,tt0765429,7.8,471437,
"Vicky Cristina Barcelona",movie,"Comedy, Drama, Romance",2008,tt0497465,7.1,274762,
"Ashes and Diamonds",movie,"Drama, Romance, War",1958,tt0052080,7.7,14221,
Severance,movie,"Comedy, Horror",2006,tt0464196,6.4,41953,
"The Sugarland Express",movie,"Crime, Drama",1974,tt0072226,6.7,20625,
Rendition,movie,"Drama, Thriller",2007,tt0804522,6.8,59084,
"The In-Laws",movie,"Action, Comedy, Thriller",2003,tt0314786,5.7,18207,
"Bicycle Thieves",movie,Drama,1948,tt0040522,8.2,185263,
L'Avventura,movie,"Drama, Mystery, Romance",1960,tt0053619,7.7,35337,
"Rush Hour 3",movie,"Action, Comedy, Crime",2007,tt0293564,6.2,191435,
"Rush Hour 2",movie,"Action, Comedy, Crime",2001,tt0266915,6.7,249752,
"3:10 to Yuma",movie,"Action, Crime, Drama",2007,tt0381849,7.6,342800,
"Kiss Kiss Bang Bang",movie,"Comedy, Crime, Mystery",2005,tt0373469,7.5,243908,
"The Polar Express",movie,"Adventure, Animation, Family",2004,tt0338348,6.6,257338,
"Fred Claus",movie,"Comedy, Family, Fantasy",2007,tt0486583,5.7,49496,
Gunner,movie,Action,2024,tt12598606,3.2,2723,
"The Fugitive",movie,"Action, Crime, Drama",1993,tt0106977,7.8,333246,
"Le Samouraï",movie,"Crime, Drama, Thriller",1967,tt0062229,8,62397,
RoboCop,movie,"Action, Crime, Sci-Fi",1987,tt0093870,7.6,296489,
"Space Cowboys",movie,"Action, Adventure, Thriller",2000,tt0186566,6.5,88783,
"Bee Movie",movie,"Adventure, Animation, Comedy",2007,tt0389790,6.1,188423,
"Pee-wee's Big Adventure",movie,"Adventure, Comedy, Family",1985,tt0089791,7,61119,
"Tom Jones",movie,"Adventure, Comedy, History",1963,tt0057590,6.4,14832,
"Torn Curtain",movie,"Drama, Romance, Thriller",1966,tt0061107,6.6,30633,
"Pather Panchali",movie,Drama,1955,tt0048473,8.2,40145,
"Family Plot",movie,"Comedy, Crime, Drama",1976,tt0074512,6.8,25806,
"Fanny and Alexander",movie,Drama,1982,tt0083922,8.1,69448,
"The Umbrellas of Cherbourg",movie,"Drama, Musical, Romance",1964,tt0058450,7.8,33207,
"The Witches of Eastwick",movie,"Comedy, Fantasy, Horror",1987,tt0094332,6.5,81091,
"The Mexican",movie,"Adventure, Comedy, Drama",2001,tt0236493,6.1,118642,
"Carlito's Way",movie,"Crime, Drama, Thriller",1993,tt0106519,7.9,240164,
Empties,movie,"Comedy, Drama",2007,tt0809951,7.2,5144,
"Revenge of the Pink Panther",movie,"Comedy, Crime, Mystery",1978,tt0078163,6.6,24205,
Dracula,movie,"Fantasy, Horror, Romance",1992,tt0103874,7.4,255872,
"Three Kings",movie,"Action, Adventure, Comedy",1999,tt0120188,7.1,184286,
"Practical Magic",movie,"Comedy, Drama, Fantasy",1998,tt0120791,6.3,99919,
"Till the End of the Night",movie,Drama,1995,tt0111431,3.8,483,
"Freddy vs. Jason",movie,"Action, Horror",2003,tt0329101,5.7,131757,
"Alvin and the Chipmunks",movie,"Adventure, Comedy, Family",2007,tt0952640,5.3,99684,
"I Am Legend",movie,"Drama, Horror, Sci-Fi",2007,tt0480249,7.2,849504,
"The Orphanage",movie,"Drama, Horror, Mystery",2007,tt0464141,7.4,167350,
"Zathura: A Space Adventure",movie,"Action, Adventure, Comedy",2005,tt0406375,6.3,120821,
"Failure to Launch",movie,"Comedy, Romance",2006,tt0427229,5.7,91382,
"One Missed Call",movie,"Horror, Mystery",2008,tt0479968,4,34729,
Yamakasi,movie,"Action, Crime, Drama",2001,tt0267129,6.1,13611,
"The 40-Year-Old Virgin",movie,"Comedy, Romance",2005,tt0405422,7.1,485361,
"In the Valley of Elah",movie,"Crime, Drama, Mystery",2007,tt0478134,7.1,76392,
"Vampire's Kiss",movie,"Comedy, Crime, Fantasy",1988,tt0098577,6.1,23213,
"Perfect Stranger",movie,"Crime, Mystery, Thriller",2007,tt0457433,5.7,52953,
Cloverfield,movie,"Action, Horror, Sci-Fi",2008,tt1060277,7,433502,
"Coach Carter",movie,"Biography, Drama, Sport",2005,tt0393162,7.3,180313,
"Ruby & Quentin",movie,"Comedy, Crime",2003,tt0310203,7.1,31647,
"Matchstick Men",movie,"Comedy, Crime, Drama",2003,tt0325805,7.3,142129,
Duplex,movie,Comedy,2003,tt0266489,5.9,64184,
"Maid in Manhattan",movie,"Comedy, Drama, Romance",2002,tt0252076,5.4,99470,
Carrie,movie,"Horror, Mystery",1976,tt0074285,7.4,217881,
"The Rage: Carrie 2",movie,"Drama, Horror, Sci-Fi",1999,tt0144814,4.8,18687,
"There Will Be Blood",movie,Drama,2007,tt0469494,8.2,670590,
"Elite Squad",movie,"Action, Crime, Drama",2007,tt0861739,8,114952,
"Chicken Run",movie,"Adventure, Animation, Comedy",2000,tt0120630,7.1,219085,
"Speed Racer",movie,"Action, Adventure, Comedy",2008,tt0811080,6.1,80789,
"Vantage Point",movie,"Action, Drama, Thriller",2008,tt0443274,6.6,155899,
"Open Season",movie,"Adventure, Animation, Comedy",2006,tt0400717,6.1,110068,
"Over the Hedge",movie,"Adventure, Animation, Comedy",2006,tt0327084,6.7,196356,
"Fun with Dick and Jane",movie,"Comedy, Crime",2005,tt0369441,6.2,158570,
"Resident Evil: Extinction",movie,"Action, Horror, Sci-Fi",2007,tt0432021,6.2,210750,
"10,000 BC",movie,"Action, Adventure, Drama",2008,tt0443649,5.1,137602,
Amarcord,movie,"Comedy, Drama",1973,tt0071129,7.8,49691,
"Half Nelson",movie,Drama,2006,tt0468489,7.1,93900,
"The Wolfman",movie,"Drama, Fantasy, Horror",2010,tt0780653,5.9,115240,
"The Kite Runner",movie,Drama,2007,tt0419887,7.6,83890,
"It's a Free World...",movie,Drama,2007,tt0807054,7,6437,
"Germany Year Zero",movie,Drama,1948,tt0039417,7.8,14518,
"Punch-Drunk Love",movie,"Comedy, Drama, Romance",2002,tt0272338,7.3,185614,
21,movie,"Crime, Drama, Thriller",2008,tt0478087,6.8,273968,
Desperado,movie,"Action, Crime, Drama",1995,tt0112851,7.1,203405,
"2 or 3 Things I Know About Her",movie,"Comedy, Drama",1967,tt0060304,6.5,8959,
Weekend,movie,"Adventure, Comedy, Drama",1967,tt0062480,6.9,16296,
"Desperately Seeking Susan",movie,"Comedy, Drama",1985,tt0089017,6.1,27556,
"Napoleon Dynamite",movie,Comedy,2004,tt0374900,7,247202,
"Midnight in the Garden of Good and Evil",movie,"Crime, Drama, Mystery",1997,tt0119668,6.6,42630,
"The Man Who Knew Too Much",movie,"Crime, Drama, Mystery",1934,tt0025452,6.7,22409,
Disturbia,movie,"Crime, Drama, Mystery",2007,tt0486822,6.8,264820,
"American Wedding",movie,Comedy,2003,tt0328828,6.3,223276,
Paris,movie,"Comedy, Drama, Romance",2008,tt0869994,6.8,13031,
"The Secret of the Grain",movie,Drama,2007,tt0487419,7.4,8094,
"The Spirit",movie,"Action, Crime, Fantasy",2008,tt0831887,4.7,63638,
"In Bruges",movie,"Comedy, Crime, Drama",2008,tt0780536,7.9,479109,
"My Big Fat Greek Wedding",movie,"Comedy, Drama, Romance",2002,tt0259446,6.6,148321,
"Beautiful Memories",movie,"Drama, Romance",2001,tt0259440,7.2,1450,
"Ice Age: Dawn of the Dinosaurs",movie,"Adventure, Animation, Comedy",2009,tt1080016,6.9,275531,
"Robin Hood: Prince of Thieves",movie,"Action, Adventure, Drama",1991,tt0102798,6.9,215751,
"Transformers: Revenge of the Fallen",movie,"Action, Adventure, Sci-Fi",2009,tt1055369,6,441601,
"Definitely, Maybe",movie,"Comedy, Drama, Romance",2008,tt0832266,7.1,178486,
"My Neighbor Totoro",movie,"Animation, Comedy, Family",1988,tt0096283,8.1,407224,
"A Man Apart",movie,"Action, Crime, Drama",2003,tt0266465,6,50366,
"Event Horizon",movie,"Horror, Sci-Fi, Thriller",1997,tt0119081,6.6,205903,
"...And God Created Woman",movie,"Drama, Romance",1956,tt0049189,6.3,9853,
Paisan,movie,"Drama, War",1946,tt0038823,7.6,10101,
"Summer Things",movie,"Comedy, Drama, Romance",2002,tt0290916,6.5,2661,
Carandiru,movie,"Crime, Drama",2003,tt0293007,7.6,23458,
"Drillbit Taylor",movie,"Action, Comedy, Crime",2008,tt0817538,5.7,63315,
"Dumb and Dumber",movie,Comedy,1994,tt0109686,7.3,428910,
"John Q",movie,"Crime, Drama, Thriller",2002,tt0251160,7.1,148902,
"Superman II",movie,"Action, Adventure, Sci-Fi",1980,tt0081573,6.8,118979,
"Master and Commander: The Far Side of the World",movie,"Action, Adventure, Drama",2003,tt0311113,7.5,246607,
"The Exorcism of Emily Rose",movie,"Drama, Horror, Thriller",2005,tt0404032,6.7,144882,
"Fool's Gold",movie,"Action, Adventure, Comedy",2008,tt0770752,5.7,86999,
Taken,movie,"Action, Crime, Thriller",2008,tt0936501,7.7,655062,
"The Road Warrior",movie,"Action, Adventure, Sci-Fi",1981,tt0082694,7.6,207653,
"My Life as a Dog",movie,"Comedy, Drama",1985,tt0089606,7.6,23275,
"Legally Blonde",movie,"Comedy, Romance",2001,tt0250494,6.5,266793,
Jumanji,movie,"Adventure, Comedy, Family",1995,tt0113497,7.1,395489,
"The Bank Job",movie,"Crime, Thriller",2008,tt0200465,7.2,193549,
Alfie,movie,"Comedy, Drama, Romance",2004,tt0375173,6.2,55821,
"The Blob",movie,"Horror, Sci-Fi",1958,tt0051418,6.3,30863,
"The Karate Kid Part II",movie,"Action, Family, Sport",1986,tt0091326,6.1,104329,
"Eight Legged Freaks",movie,"Action, Adventure, Comedy",2002,tt0271367,5.5,61773,
"My Best Friend's Wedding",movie,"Comedy, Drama, Romance",1997,tt0119738,6.4,161304,
"Pale Rider",movie,"Drama, Western",1985,tt0089767,7.3,67807,
Gomorrah,movie,"Crime, Drama",2008,tt0929425,7,52296,
"Waltz with Bashir",movie,"Animation, Biography, Documentary",2008,tt1185616,8,61732,
Wanted,movie,"Action, Crime, Thriller",2008,tt0493464,6.7,419792,
"Deep Blue Sea",movie,"Action, Adventure, Sci-Fi",1999,tt0149261,5.9,147422,
Antz,movie,"Adventure, Animation, Comedy",1998,tt0120587,6.5,167573,
"Garfield: The Movie",movie,"Adventure, Comedy, Family",2004,tt0356634,5.1,97746,
"Bad Boys II",movie,"Action, Comedy, Crime",2003,tt0172156,6.6,281062,
Twilight,movie,"Drama, Fantasy, Romance",2008,tt1099212,5.3,506271,
"The Tree of Life",movie,"Drama, Fantasy",2011,tt0478304,6.8,188124,
"A Lot Like Love",movie,"Comedy, Drama, Romance",2005,tt0391304,6.6,72422,
Disclosure,movie,"Drama, Thriller",1994,tt0109635,6.2,56416,
"Europa Europa",movie,"Drama, History, War",1990,tt0099776,7.5,18005,
"The Heartbreak Kid",movie,"Comedy, Romance",2007,tt0408839,5.9,98806,
"Police Story",movie,"Action, Comedy, Crime",1985,tt0089374,7.5,44696,
"Free Willy 2: The Adventure Home",movie,"Adventure, Drama, Family",1995,tt0113114,5.1,20144,
"The Man",movie,"Action, Comedy, Crime",2005,tt0399327,5.5,27169,
"Black Book",movie,"Drama, Thriller, War",2006,tt0389557,7.7,82228,
"The Craft",movie,"Drama, Fantasy, Horror",1996,tt0115963,6.5,114476,
S.W.A.T.,movie,"Action, Adventure, Crime",2003,tt0257076,6.1,157127,
"Blue Crush",movie,"Drama, Romance, Sport",2002,tt0300532,5.7,33750,
